transaction_id,customer_id,product_id,store_id,quantity,date,selling_price,revenue
64078,3596,165,45,3,27-02-2025,477,1431
64079,4271,173,56,3,25-11-2023,434,1302
64080,3293,270,64,2,28-02-2025,145,290
64081,3713,167,39,2,01-05-2025,280,560
64082,847,452,51,2,15-03-2025,603,1206
64083,2810,389,97,2,30-01-2024,441,882
64084,2318,408,31,4,16-08-2024,262,1048
64085,2954,359,50,3,20-02-2024,216,648
64086,4931,467,39,2,02-12-2023,599,1198
64087,2388,296,55,2,23-07-2023,517,1034
64088,2944,43,36,4,03-09-2023,454,1816
64089,4983,143,2,4,26-02-2024,554,2216
64090,1920,328,20,4,28-05-2024,281,1124
64091,859,21,63,1,16-03-2024,292,292
64092,1140,383,90,1,01-09-2024,527,527
64093,1035,475,22,2,01-05-2025,387,774
64094,2947,337,15,2,07-08-2023,171,342
64095,167,188,26,4,03-03-2024,527,2108
64096,2010,261,45,4,23-08-2023,524,2096
64097,2611,220,24,2,20-01-2024,118,236
64098,1824,114,71,3,12-04-2024,340,1020
64099,1972,479,35,2,10-09-2024,281,562
64100,328,10,36,1,09-06-2025,503,503
64101,3597,497,3,4,20-03-2024,520,2080
64102,821,458,66,3,21-08-2024,354,1062
64103,3893,434,12,4,23-04-2024,234,936
64104,4495,194,51,3,04-10-2023,350,1050
64105,4533,444,48,1,08-05-2024,106,106
64106,3193,223,93,2,02-07-2025,315,630
64107,2858,360,74,4,06-11-2024,366,1464
64108,4893,452,11,4,14-02-2024,603,2412
64109,2779,202,19,2,08-12-2023,150,300
64110,2683,119,93,1,27-09-2024,182,182
64111,4622,252,37,3,16-02-2024,110,330
64112,489,370,45,1,21-02-2025,367,367
64113,1789,445,60,3,10-07-2024,183,549
64114,4846,140,35,2,08-09-2024,290,580
64115,1391,23,12,2,26-09-2024,228,456
64116,1339,160,39,2,31-05-2025,415,830
64117,1134,282,34,1,10-03-2024,421,421
64118,2922,314,16,4,19-10-2024,235,940
64119,4652,156,89,3,09-05-2024,445,1335
64120,2457,20,42,2,24-11-2023,249,498
64121,3163,183,16,4,30-12-2023,325,1300
64122,239,133,51,4,08-01-2025,261,1044
64123,4413,355,63,3,10-04-2024,389,1167
64124,770,306,6,2,08-05-2024,450,900
64125,2127,394,28,3,11-11-2024,582,1746
64126,4087,265,75,1,11-03-2024,584,584
64127,4426,385,46,1,21-04-2024,292,292
64128,777,33,66,1,28-06-2025,555,555
64129,3779,252,67,4,26-11-2024,110,440
64130,1734,315,75,3,13-06-2025,313,939
64131,2949,272,91,3,09-02-2024,523,1569
64132,1694,194,85,2,25-06-2025,350,700
64133,2519,231,97,4,21-10-2023,511,2044
64134,3134,201,14,4,08-08-2024,369,1476
64135,4231,10,82,4,28-12-2024,503,2012
64136,947,155,89,1,17-03-2024,216,216
64137,4256,311,39,1,08-01-2024,297,297
64138,4938,292,45,4,24-03-2024,191,764
64139,2803,207,53,1,11-01-2025,511,511
64140,1125,439,57,4,25-02-2024,300,1200
64141,1249,54,58,1,11-03-2025,248,248
64142,555,31,16,4,29-03-2024,348,1392
64143,1389,298,51,4,03-02-2024,525,2100
64144,415,282,100,3,16-09-2023,421,1263
64145,3648,148,45,1,06-07-2023,146,146
64146,840,140,96,1,26-12-2023,290,290
64147,1207,103,55,2,12-12-2023,253,506
64148,656,358,65,3,21-05-2025,476,1428
64149,1656,175,68,4,05-04-2024,225,900
64150,4873,380,30,3,08-04-2025,607,1821
64151,979,285,50,1,07-09-2024,131,131
64152,551,51,40,2,13-10-2023,142,284
64153,300,144,8,2,04-11-2023,430,860
64154,1321,410,79,2,03-03-2024,447,894
64155,4684,18,78,3,09-07-2023,454,1362
64156,3017,309,57,4,13-04-2024,399,1596
64157,3980,415,59,4,14-09-2024,233,932
64158,2096,437,8,4,16-10-2023,516,2064
64159,205,224,17,3,29-04-2024,482,1446
64160,3872,215,97,3,24-01-2025,170,510
64161,422,313,74,2,09-09-2024,240,480
64162,1986,143,19,4,04-02-2025,554,2216
64163,1974,408,73,1,12-02-2024,262,262
64164,3861,341,95,2,10-08-2024,528,1056
64165,3747,59,12,1,13-11-2023,483,483
64166,1704,321,94,4,26-05-2025,344,1376
64167,4646,21,61,2,29-07-2023,292,584
64168,4025,398,45,3,20-05-2025,440,1320
64169,3237,338,81,3,23-07-2024,427,1281
64170,3684,186,100,3,17-01-2024,349,1047
64171,1794,285,18,3,03-09-2023,131,393
64172,1711,355,64,2,20-01-2025,389,778
64173,3622,345,18,4,04-03-2024,513,2052
64174,684,195,50,1,26-02-2024,477,477
64175,23,65,23,3,29-05-2025,484,1452
64176,1433,281,76,2,20-08-2024,494,988
64177,2489,94,3,1,30-07-2024,282,282
64178,3130,263,55,4,01-03-2024,429,1716
64179,1792,141,57,1,18-06-2024,120,120
64180,1818,120,31,3,30-04-2024,518,1554
64181,4783,104,42,3,23-04-2024,581,1743
64182,3168,466,93,4,03-01-2024,367,1468
64183,3496,111,90,4,21-03-2024,408,1632
64184,4558,491,75,3,11-09-2023,340,1020
64185,4725,235,63,4,07-03-2024,177,708
64186,752,107,49,1,26-08-2023,481,481
64187,3427,384,38,2,25-01-2024,513,1026
64188,666,349,74,1,30-01-2025,504,504
64189,308,20,58,3,04-05-2024,249,747
64190,1869,362,33,2,04-06-2025,295,590
64191,303,113,17,4,07-05-2024,371,1484
64192,712,478,33,4,12-03-2024,527,2108
64193,526,9,44,1,04-09-2023,537,537
64194,4143,133,91,2,10-05-2024,261,522
64195,760,28,9,2,24-07-2024,414,828
64196,4702,26,49,4,24-10-2024,506,2024
64197,2547,454,12,4,08-05-2024,300,1200
64198,106,87,42,1,26-07-2023,610,610
64199,4836,204,16,2,20-12-2024,426,852
64200,907,378,99,1,08-01-2025,438,438
64201,2419,134,79,2,20-02-2025,295,590
64202,4888,475,3,1,19-08-2024,387,387
64203,3666,413,32,1,09-01-2025,456,456
64204,70,444,68,4,08-06-2024,106,424
64205,2926,233,19,1,28-03-2025,474,474
64206,4082,203,62,2,09-07-2023,248,496
64207,1099,266,41,2,21-04-2024,545,1090
64208,135,231,5,4,19-12-2023,511,2044
64209,737,189,61,4,03-10-2024,600,2400
64210,138,99,22,3,13-01-2024,227,681
64211,1877,270,61,3,05-06-2025,145,435
64212,3959,467,90,2,21-06-2024,599,1198
64213,1438,227,52,4,31-07-2023,528,2112
64214,2288,91,34,4,23-05-2025,373,1492
64215,217,405,6,4,21-01-2025,349,1396
64216,2929,311,78,3,30-10-2023,297,891
64217,3084,438,92,3,25-07-2023,528,1584
64218,387,85,86,4,30-05-2025,286,1144
64219,923,212,46,4,09-02-2024,231,924
64220,4691,421,6,4,30-07-2023,157,628
64221,2888,302,37,4,23-04-2024,278,1112
64222,36,47,63,4,19-06-2025,420,1680
64223,829,97,8,3,12-11-2024,632,1896
64224,1636,14,40,2,23-01-2024,518,1036
64225,3538,374,36,2,24-04-2024,379,758
64226,4807,369,4,1,20-07-2023,544,544
64227,3265,64,81,2,13-08-2024,351,702
64228,2369,39,62,1,02-02-2024,436,436
64229,4819,370,88,1,14-01-2024,367,367
64230,3458,100,10,1,13-12-2024,295,295
64231,2830,124,75,4,22-09-2024,435,1740
64232,3395,482,79,4,11-09-2023,442,1768
64233,3939,441,62,4,22-09-2023,276,1104
64234,1485,397,96,2,17-10-2024,341,682
64235,2033,470,71,1,22-05-2024,300,300
64236,323,100,11,2,15-12-2024,295,590
64237,1161,286,36,3,19-10-2024,256,768
64238,2952,98,80,2,01-11-2023,437,874
64239,1693,8,55,2,11-05-2025,117,234
64240,1974,13,33,4,09-07-2024,317,1268
64241,2983,164,35,1,29-04-2024,184,184
64242,3070,61,48,3,04-02-2024,350,1050
64243,1825,184,95,4,02-02-2024,458,1832
64244,2967,361,39,1,12-08-2023,266,266
64245,2943,282,97,1,31-10-2023,421,421
64246,2216,265,37,2,22-05-2025,584,1168
64247,2406,215,42,1,15-10-2024,170,170
64248,3131,297,8,1,08-09-2024,108,108
64249,2916,143,6,3,06-06-2025,554,1662
64250,1984,257,55,3,21-09-2024,395,1185
64251,1848,467,100,3,25-01-2025,599,1797
64252,683,257,12,2,25-02-2024,395,790
64253,2296,446,61,3,27-02-2025,209,627
64254,4922,101,10,2,16-07-2023,488,976
64255,3070,390,14,3,18-11-2024,474,1422
64256,3968,257,78,3,10-12-2023,395,1185
64257,3468,374,61,4,24-11-2024,379,1516
64258,932,147,93,1,28-10-2024,94,94
64259,3017,322,89,3,09-05-2024,537,1611
64260,2529,342,81,2,13-06-2024,263,526
64261,646,372,74,3,20-08-2023,338,1014
64262,4289,456,31,1,14-02-2024,531,531
64263,500,2,52,2,07-08-2024,504,1008
64264,4248,400,41,4,14-06-2024,452,1808
64265,669,79,63,4,28-05-2025,170,680
64266,2317,38,36,2,08-01-2024,406,812
64267,4671,450,83,2,03-10-2024,458,916
64268,2039,386,34,4,15-12-2024,178,712
64269,317,273,22,2,06-08-2023,445,890
64270,2648,464,84,4,21-02-2024,287,1148
64271,987,472,57,2,25-08-2024,528,1056
64272,4292,308,100,1,16-02-2025,237,237
64273,4474,325,66,2,17-01-2024,295,590
64274,2166,344,26,4,27-08-2023,244,976
64275,1938,303,27,1,22-07-2023,397,397
64276,3871,90,29,4,14-07-2024,308,1232
64277,3767,222,42,1,26-08-2024,232,232
64278,4335,384,82,1,27-10-2024,513,513
64279,382,289,65,1,13-06-2025,485,485
64280,2841,206,44,1,10-08-2023,446,446
64281,1656,179,100,2,10-09-2024,467,934
64282,664,383,49,1,03-05-2024,527,527
64283,502,490,52,4,23-07-2023,178,712
64284,620,22,23,1,16-02-2024,492,492
64285,1920,467,38,1,02-09-2024,599,599
64286,3627,64,39,1,14-07-2023,351,351
64287,217,233,77,3,18-12-2024,474,1422
64288,3043,491,99,1,09-11-2024,340,340
64289,2662,314,91,1,14-06-2025,235,235
64290,330,282,96,3,28-07-2023,421,1263
64291,936,163,7,3,04-08-2023,126,378
64292,1465,332,86,1,23-11-2024,326,326
64293,423,2,54,4,28-06-2024,504,2016
64294,2654,294,99,2,31-08-2023,532,1064
64295,3346,68,95,3,04-01-2025,243,729
64296,1182,44,15,3,03-01-2025,372,1116
64297,1691,50,47,3,28-02-2024,277,831
64298,4796,84,85,3,02-05-2025,273,819
64299,3505,367,82,2,19-02-2024,214,428
64300,4209,443,12,1,03-01-2024,413,413
64301,4638,153,84,4,10-11-2023,203,812
64302,941,277,60,1,20-01-2025,201,201
64303,1781,327,88,3,21-08-2024,475,1425
64304,3510,314,31,1,29-11-2023,235,235
64305,3472,42,5,2,02-09-2024,401,802
64306,2001,434,45,4,29-09-2024,234,936
64307,18,428,53,3,11-01-2025,411,1233
64308,159,442,29,4,18-09-2023,318,1272
64309,1034,487,41,2,02-10-2024,478,956
64310,4969,403,74,2,29-09-2024,577,1154
64311,565,497,92,2,23-04-2024,520,1040
64312,699,397,90,3,12-02-2024,341,1023
64313,3127,272,28,3,16-06-2025,523,1569
64314,1769,224,25,3,21-12-2024,482,1446
64315,3228,152,19,4,28-09-2023,478,1912
64316,890,308,41,4,04-03-2024,237,948
64317,391,313,98,1,17-06-2024,240,240
64318,2810,330,90,1,08-02-2024,271,271
64319,2173,234,63,1,03-12-2023,449,449
64320,3700,216,45,2,21-04-2025,186,372
64321,2267,34,45,2,18-01-2024,354,708
64322,4377,210,40,4,16-08-2023,546,2184
64323,2488,365,95,1,06-06-2025,389,389
64324,3112,217,15,1,19-12-2023,416,416
64325,2519,39,45,4,13-08-2023,436,1744
64326,1400,463,12,4,19-01-2025,484,1936
64327,1215,132,16,1,18-07-2024,349,349
64328,2482,277,53,4,27-01-2025,201,804
64329,2059,32,16,2,19-05-2025,417,834
64330,415,436,39,2,08-09-2024,488,976
64331,3920,217,62,4,04-05-2024,416,1664
64332,4664,258,18,4,27-02-2025,397,1588
64333,2910,329,36,4,22-02-2024,525,2100
64334,2403,34,16,4,06-05-2025,354,1416
64335,1580,187,66,4,11-01-2024,610,2440
64336,1745,208,5,2,19-01-2024,621,1242
64337,261,32,90,4,16-01-2024,417,1668
64338,4676,47,89,2,19-01-2025,420,840
64339,970,136,63,3,03-10-2024,184,552
64340,95,23,63,1,10-11-2024,228,228
64341,3793,301,23,3,04-03-2024,261,783
64342,4082,477,28,4,15-11-2023,492,1968
64343,4422,432,27,3,15-07-2024,400,1200
64344,875,231,29,1,28-08-2023,511,511
64345,3508,339,26,2,07-07-2023,594,1188
64346,2719,115,79,1,16-03-2024,447,447
64347,4190,15,58,2,19-02-2025,510,1020
64348,336,460,2,3,08-07-2023,312,936
64349,1525,468,22,1,01-01-2024,152,152
64350,164,255,53,4,08-09-2024,238,952
64351,2942,260,18,3,12-05-2024,567,1701
64352,4464,480,27,2,15-09-2023,327,654
64353,319,276,48,1,02-11-2023,480,480
64354,1279,346,83,2,06-08-2024,527,1054
64355,1855,320,59,2,01-10-2024,535,1070
64356,1809,177,45,3,23-02-2024,212,636
64357,2944,62,87,3,16-02-2024,325,975
64358,1444,102,98,4,05-07-2023,482,1928
64359,3766,85,70,3,10-01-2025,286,858
64360,187,392,78,4,28-04-2025,470,1880
64361,428,290,65,2,19-02-2025,575,1150
64362,1148,71,93,3,05-08-2024,527,1581
64363,4121,318,100,1,20-03-2025,269,269
64364,1827,100,11,3,27-03-2025,295,885
64365,4573,71,93,4,13-03-2025,527,2108
64366,3759,265,48,1,01-04-2025,584,584
64367,1681,321,91,4,30-09-2024,344,1376
64368,3808,139,21,3,10-07-2023,411,1233
64369,122,466,49,2,06-11-2023,367,734
64370,3295,455,73,2,01-04-2024,505,1010
64371,983,66,39,4,27-09-2023,331,1324
64372,1254,453,93,3,13-12-2023,475,1425
64373,17,48,63,2,16-04-2024,323,646
64374,4098,287,34,4,14-02-2024,266,1064
64375,267,168,80,4,05-05-2025,507,2028
64376,4019,348,57,3,15-04-2025,163,489
64377,1873,84,62,1,06-04-2025,273,273
64378,251,484,71,4,29-03-2024,261,1044
64379,4373,134,74,4,26-10-2023,295,1180
64380,3607,386,3,1,26-12-2023,178,178
64381,1850,111,88,3,11-05-2025,408,1224
64382,1721,446,80,4,25-02-2024,209,836
64383,2272,190,35,3,24-03-2025,337,1011
64384,3623,198,12,2,28-12-2024,213,426
64385,941,399,91,3,24-09-2024,460,1380
64386,3485,450,99,3,09-02-2025,458,1374
64387,473,102,44,2,18-12-2023,482,964
64388,514,367,21,4,16-11-2024,214,856
64389,2213,417,55,2,07-08-2023,469,938
64390,300,288,7,3,02-01-2024,418,1254
64391,2502,126,34,4,14-03-2025,164,656
64392,2687,484,69,1,23-11-2024,261,261
64393,3903,452,60,2,26-02-2024,603,1206
64394,3962,451,15,4,25-06-2024,368,1472
64395,2529,273,65,2,03-09-2023,445,890
64396,2123,436,63,2,21-02-2025,488,976
64397,2357,463,9,1,01-06-2024,484,484
64398,4172,423,55,1,30-11-2023,378,378
64399,4056,332,94,4,27-07-2024,326,1304
64400,2435,263,24,3,31-07-2024,429,1287
64401,3347,2,45,2,11-09-2024,504,1008
64402,3005,255,89,3,13-01-2024,238,714
64403,2795,452,71,2,29-06-2025,603,1206
64404,3783,165,14,2,16-02-2024,477,954
64405,4556,408,37,4,27-11-2024,262,1048
64406,1565,467,51,3,18-05-2024,599,1797
64407,1864,47,24,1,27-06-2024,420,420
64408,1599,376,55,4,21-11-2023,351,1404
64409,4757,2,8,4,20-07-2023,504,2016
64410,2317,183,25,2,14-08-2024,325,650
64411,3569,224,45,4,09-10-2024,482,1928
64412,1220,225,25,3,12-06-2024,367,1101
64413,1880,348,63,2,02-08-2023,163,326
64414,3177,255,3,4,26-08-2024,238,952
64415,1801,299,57,3,14-01-2025,437,1311
64416,1099,443,24,1,25-08-2023,413,413
64417,1121,293,10,3,04-01-2025,419,1257
64418,3723,130,8,2,23-03-2025,414,828
64419,4124,214,83,3,23-01-2024,136,408
64420,3174,398,87,4,03-10-2024,440,1760
64421,2910,111,2,2,31-08-2024,408,816
64422,4215,402,10,1,30-08-2024,389,389
64423,1608,162,88,4,09-11-2023,266,1064
64424,3099,418,48,3,09-01-2024,191,573
64425,150,420,75,1,01-06-2024,234,234
64426,682,371,28,2,23-08-2024,491,982
64427,3226,459,73,4,22-02-2025,565,2260
64428,762,105,77,1,26-12-2023,633,633
64429,183,104,38,3,28-09-2023,581,1743
64430,2231,55,28,4,05-12-2024,452,1808
64431,173,308,35,3,28-10-2024,237,711
64432,2590,164,37,1,16-12-2024,184,184
64433,1858,144,38,1,18-03-2024,430,430
64434,355,89,21,4,13-05-2024,171,684
64435,2202,425,5,1,26-10-2024,515,515
64436,2433,184,84,3,17-03-2025,458,1374
64437,733,32,41,1,03-06-2025,417,417
64438,920,222,54,2,06-01-2025,232,464
64439,1335,298,76,1,09-04-2025,525,525
64440,4650,278,2,4,25-08-2024,316,1264
64441,3141,220,67,2,15-09-2023,118,236
64442,361,37,61,1,24-02-2025,502,502
64443,874,364,28,2,02-02-2025,232,464
64444,1087,359,19,4,01-08-2023,216,864
64445,718,342,18,4,20-11-2023,263,1052
64446,2543,392,93,4,03-08-2023,470,1880
64447,4520,263,5,4,10-05-2024,429,1716
64448,4937,239,25,1,18-06-2025,369,369
64449,255,266,67,4,01-08-2024,545,2180
64450,3835,428,69,3,14-02-2024,411,1233
64451,4357,424,55,4,26-09-2023,152,608
64452,523,162,72,4,14-08-2024,266,1064
64453,2628,7,67,2,25-08-2024,598,1196
64454,416,152,86,4,27-09-2024,478,1912
64455,3077,140,19,2,08-07-2024,290,580
64456,918,431,49,2,29-10-2023,251,502
64457,206,322,20,4,04-11-2024,537,2148
64458,2130,72,55,3,02-08-2023,261,783
64459,1091,297,84,2,26-02-2025,108,216
64460,4853,466,21,4,04-03-2025,367,1468
64461,267,223,44,1,09-03-2024,315,315
64462,4847,107,28,4,19-02-2024,481,1924
64463,1767,20,83,1,21-12-2023,249,249
64464,1764,404,22,2,06-06-2025,439,878
64465,4571,268,62,4,12-11-2023,138,552
64466,1510,113,1,4,24-11-2023,371,1484
64467,153,70,26,1,20-11-2024,282,282
64468,554,323,76,1,07-10-2024,423,423
64469,4583,286,85,1,19-04-2025,256,256
64470,2619,24,70,3,01-03-2024,501,1503
64471,2677,55,45,1,11-08-2024,452,452
64472,3797,176,66,1,18-06-2024,384,384
64473,3843,334,42,1,09-11-2023,448,448
64474,1399,177,30,3,08-04-2024,212,636
64475,1772,447,69,1,04-05-2024,288,288
64476,3429,157,39,3,22-05-2025,450,1350
64477,1057,157,33,4,03-09-2024,450,1800
64478,838,330,37,3,03-03-2024,271,813
64479,2613,125,8,1,31-12-2024,307,307
64480,2733,234,35,4,19-05-2025,449,1796
64481,967,105,62,4,27-04-2025,633,2532
64482,1522,423,100,4,05-04-2025,378,1512
64483,2771,161,54,4,22-08-2023,350,1400
64484,3797,72,85,3,19-04-2024,261,783
64485,1022,362,92,1,05-02-2025,295,295
64486,3121,13,8,2,09-12-2023,317,634
64487,3086,362,96,1,08-04-2025,295,295
64488,3790,28,66,4,06-03-2024,414,1656
64489,3266,256,73,4,17-10-2023,462,1848
64490,2841,368,34,1,08-09-2023,162,162
64491,1961,395,9,1,22-02-2024,462,462
64492,247,337,9,4,21-12-2024,171,684
64493,3647,272,91,4,09-03-2024,523,2092
64494,432,88,84,4,17-06-2025,566,2264
64495,567,417,12,4,23-02-2025,469,1876
64496,481,186,45,1,23-03-2025,349,349
64497,4354,241,2,4,30-10-2023,347,1388
64498,535,298,64,3,16-10-2023,525,1575
64499,4272,269,11,1,08-05-2025,361,361
64500,469,322,4,1,16-09-2024,537,537
64501,3959,434,28,4,19-10-2024,234,936
64502,2575,282,84,4,22-07-2024,421,1684
64503,4915,60,91,4,14-03-2024,440,1760
64504,4248,93,2,2,20-07-2024,142,284
64505,4920,255,49,3,27-10-2024,238,714
64506,2329,396,25,2,08-08-2024,469,938
64507,1622,387,70,1,04-01-2024,256,256
64508,2996,146,55,2,26-12-2023,488,976
64509,1971,182,92,4,27-02-2024,176,704
64510,431,104,26,4,28-03-2024,581,2324
64511,4094,178,54,2,13-02-2024,400,800
64512,3664,222,58,1,09-04-2025,232,232
64513,4416,103,3,3,21-08-2024,253,759
64514,3243,362,56,2,10-08-2023,295,590
64515,2119,227,32,4,12-10-2023,528,2112
64516,1112,241,63,4,18-07-2024,347,1388
64517,4066,329,41,1,13-07-2024,525,525
64518,4153,110,100,3,22-06-2024,357,1071
64519,2215,265,72,1,29-07-2024,584,584
64520,4727,298,57,4,31-05-2024,525,2100
64521,797,183,91,4,18-07-2023,325,1300
64522,3308,297,57,4,25-08-2023,108,432
64523,2970,242,74,4,02-08-2023,552,2208
64524,1422,64,25,2,09-03-2024,351,702
64525,4628,177,6,4,13-12-2023,212,848
64526,4103,212,38,2,06-08-2023,231,462
64527,1746,496,5,2,29-03-2024,595,1190
64528,4075,337,92,2,20-03-2024,171,342
64529,2506,112,57,4,30-06-2025,97,388
64530,238,332,64,1,27-04-2024,326,326
64531,2499,386,67,4,23-11-2024,178,712
64532,4588,31,34,1,06-12-2024,348,348
64533,449,463,91,3,03-09-2023,484,1452
64534,3230,312,74,3,14-08-2024,289,867
64535,1005,263,34,4,12-05-2024,429,1716
64536,639,61,55,4,24-10-2024,350,1400
64537,2251,290,52,3,18-06-2025,575,1725
64538,2630,168,36,2,16-10-2024,507,1014
64539,2908,373,55,1,21-07-2024,418,418
64540,4216,304,9,4,01-06-2024,629,2516
64541,4761,149,74,1,18-07-2024,278,278
64542,1559,372,4,1,31-05-2024,338,338
64543,2672,333,27,3,04-08-2024,471,1413
64544,2961,49,34,3,14-06-2024,297,891
64545,2228,371,32,3,31-03-2024,491,1473
64546,4727,362,99,2,13-03-2025,295,590
64547,4738,130,42,3,10-05-2024,414,1242
64548,953,328,53,2,29-06-2024,281,562
64549,1536,20,51,2,18-05-2025,249,498
64550,493,147,91,2,07-03-2024,94,188
64551,1617,381,32,3,11-12-2024,398,1194
64552,2991,126,17,4,24-11-2023,164,656
64553,3399,89,31,1,16-12-2023,171,171
64554,2445,497,75,3,30-05-2024,520,1560
64555,3584,158,60,1,30-12-2024,216,216
64556,790,276,76,2,04-10-2024,480,960
64557,1130,287,51,1,07-02-2024,266,266
64558,3964,498,33,3,17-10-2023,281,843
64559,2382,401,5,1,07-08-2023,140,140
64560,4755,215,10,1,27-04-2025,170,170
64561,1398,369,44,1,28-11-2023,544,544
64562,3547,229,84,4,04-12-2023,154,616
64563,2500,387,88,1,08-10-2024,256,256
64564,4280,371,6,1,15-06-2024,491,491
64565,3160,470,12,3,22-06-2024,300,900
64566,4677,139,89,4,30-12-2024,411,1644
64567,4718,259,25,3,20-09-2023,342,1026
64568,4268,429,26,4,16-04-2024,217,868
64569,2426,315,71,3,10-05-2024,313,939
64570,2225,56,67,2,25-10-2024,512,1024
64571,4707,369,20,3,29-05-2024,544,1632
64572,2084,232,70,2,12-06-2024,254,508
64573,1477,55,19,2,18-03-2025,452,904
64574,225,411,21,3,09-09-2023,450,1350
64575,2041,385,47,1,17-08-2024,292,292
64576,2978,199,65,1,21-09-2023,385,385
64577,1317,133,77,4,10-02-2024,261,1044
64578,3545,484,59,2,13-08-2023,261,522
64579,3365,212,95,1,22-08-2024,231,231
64580,2797,434,98,2,04-09-2023,234,468
64581,1672,260,72,4,17-06-2024,567,2268
64582,2814,334,52,3,18-03-2024,448,1344
64583,4463,490,55,3,21-06-2025,178,534
64584,1507,41,74,2,28-02-2025,282,564
64585,833,147,21,2,30-01-2025,94,188
64586,1024,281,24,3,09-06-2024,494,1482
64587,1411,263,56,3,07-02-2024,429,1287
64588,1213,145,14,1,12-04-2025,366,366
64589,4088,488,45,1,03-05-2024,289,289
64590,4912,417,17,1,17-07-2024,469,469
64591,2249,188,50,2,16-11-2024,527,1054
64592,175,417,80,3,29-02-2024,469,1407
64593,2190,110,20,4,12-01-2024,357,1428
64594,3347,412,6,1,11-08-2024,230,230
64595,2238,401,56,1,08-02-2025,140,140
64596,1637,176,98,2,06-02-2024,384,768
64597,858,117,10,1,23-08-2024,358,358
64598,2829,479,100,3,23-04-2024,281,843
64599,1569,396,35,4,02-06-2024,469,1876
64600,1652,218,29,2,02-07-2024,563,1126
64601,3169,243,76,3,10-06-2025,341,1023
64602,2377,3,98,2,05-03-2025,183,366
64603,3791,194,93,4,19-12-2024,350,1400
64604,3013,336,20,3,28-05-2024,289,867
64605,1397,180,25,4,20-10-2024,399,1596
64606,3583,204,35,3,22-03-2025,426,1278
64607,2823,317,38,2,28-01-2024,532,1064
64608,2143,127,80,2,17-07-2024,216,432
64609,2530,118,44,4,18-11-2024,347,1388
64610,2059,142,76,2,13-06-2024,430,860
64611,1578,329,24,3,12-08-2023,525,1575
64612,431,125,96,2,13-12-2024,307,614
64613,3586,78,77,3,01-12-2023,214,642
64614,4433,67,2,2,03-10-2023,581,1162
64615,4471,242,69,2,26-06-2025,552,1104
64616,1119,5,81,4,16-04-2025,538,2152
64617,4126,319,59,2,06-03-2025,586,1172
64618,898,59,16,2,31-05-2025,483,966
64619,842,314,20,1,16-05-2025,235,235
64620,2268,181,98,3,17-02-2024,398,1194
64621,3243,201,28,4,14-08-2023,369,1476
64622,1888,124,39,2,02-01-2025,435,870
64623,225,206,87,3,03-04-2025,446,1338
64624,3346,44,25,4,31-08-2023,372,1488
64625,408,103,7,4,09-03-2025,253,1012
64626,2206,112,83,4,10-05-2025,97,388
64627,4805,369,42,2,17-09-2023,544,1088
64628,4126,72,6,2,23-02-2025,261,522
64629,1193,458,10,3,27-09-2024,354,1062
64630,2867,411,28,1,17-01-2025,450,450
64631,2392,14,99,2,22-09-2023,518,1036
64632,1423,107,19,3,22-03-2025,481,1443
64633,4280,263,56,1,22-07-2023,429,429
64634,3274,117,67,4,26-06-2024,358,1432
64635,4717,453,90,4,22-07-2024,475,1900
64636,4417,320,24,2,14-07-2023,535,1070
64637,2050,354,61,1,25-06-2024,203,203
64638,2043,288,46,1,05-11-2023,418,418
64639,3660,416,2,3,06-06-2025,177,531
64640,3164,222,73,2,20-12-2024,232,464
64641,1194,403,21,3,16-02-2024,577,1731
64642,2819,332,87,2,08-08-2024,326,652
64643,1329,310,47,1,26-05-2025,233,233
64644,2643,273,69,4,29-08-2023,445,1780
64645,4178,305,12,2,01-05-2024,411,822
64646,1317,267,65,3,11-01-2024,121,363
64647,4319,91,37,1,22-10-2024,373,373
64648,879,150,75,4,25-10-2024,383,1532
64649,1062,25,89,2,15-03-2024,518,1036
64650,3205,429,14,4,06-03-2024,217,868
64651,595,293,37,4,09-02-2025,419,1676
64652,2076,267,8,1,22-02-2025,121,121
64653,4281,44,5,3,09-11-2024,372,1116
64654,668,228,82,4,19-05-2025,326,1304
64655,4645,344,97,4,10-03-2025,244,976
64656,217,496,47,2,23-01-2025,595,1190
64657,4704,357,34,3,28-05-2025,493,1479
64658,1273,170,81,1,26-10-2023,546,546
64659,4791,339,1,1,30-10-2024,594,594
64660,2788,283,26,4,16-04-2024,393,1572
64661,4568,43,25,4,16-10-2024,454,1816
64662,1362,244,22,2,06-12-2023,586,1172
64663,4481,66,20,1,27-12-2024,331,331
64664,4099,210,89,2,25-10-2023,546,1092
64665,4193,33,62,4,19-06-2024,555,2220
64666,597,2,43,1,22-05-2025,504,504
64667,3982,117,40,3,10-06-2025,358,1074
64668,2799,222,38,4,07-06-2024,232,928
64669,4784,138,7,4,03-03-2024,504,2016
64670,4739,33,67,2,28-10-2023,555,1110
64671,3579,69,59,1,16-06-2025,192,192
64672,4785,110,55,4,12-04-2024,357,1428
64673,4709,105,57,1,26-04-2025,633,633
64674,1753,227,61,3,13-11-2024,528,1584
64675,700,24,51,4,13-01-2024,501,2004
64676,3318,466,8,3,29-12-2023,367,1101
64677,353,460,35,2,28-11-2023,312,624
64678,1842,435,61,2,21-01-2024,352,704
